Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
WATCO Bhubaneswar,"WATCO (W)-15/2024-25, Dt.20.11.2024",2024_WATCO_107557_1,Yes,National Competitive Bid,Lump-sum,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Copy of PAN, GST, Affidavits as per DPR",26-Nov-2024 05:00 PM,23-Dec-2024 11:00 AM,26-Nov-2024 05:00 PM,18-Dec-2024 05:00 PM,26-Nov-2024 05:00 PM ,04-Dec-2024 05:00 PM ,26-Nov-2024 05:00 PM,18-Dec-2024 05:00 PM,18-Jan-2025 05:00 PM,"50,000",No,fixed,,Nil,Nil,1.0,2nd Corrigendum,Date,,1.0,ICICI BANK,"7,080",Nil,Nil,No,Managing Director,"The Managing Director, WATCO Ground Floor, Unnati Bhawan, Satyanagar, Bhubaneswar-751007, Odisha, India (0674) 2391444","Empanelment of Consulting Firms for preparation of detailed project report for water supply and sewerage Schemes and GIS based asset survey, mapping and management",Consultancy Services,Please refer Tender documents. ,NA ,,Human Resources Supply,NA ,Tender,999.0,1095.0,WATCO,751007.0,Bhubaneswar ,"The Managing Director, WATCO Ground Floor, Unnati Bhawan, Satyanagar, Bhubaneswar-751007, Odisha, India (0674) 2391444  ",02-Dec-2024 03:30 PM ,Bhubaneswar,No ,No,AOC,04-Jul-2025,INR 0.48,1095.0,JAYALAXMI BISWAL,04-Jul-2025 05:23 PM,AOC.pdf (3363.00 KB),1.0,2668644.0,Ecometrix Consultants Pvt. Ltd.,INR,0.48,1,2700381,BLG Construction Services P Limited,18-Dec-2024 04:43 PM,Accepted-AOC,Empanelment,04-Jul-2025 05:23 PM,Finance,Eight no financial bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Guru Charan Das,18-Jan-2025 05:10 PM,,BOQ Comparative Chart,Managing Director,Internal,,JAYALAXMI BISWAL,04-Jul-2025 05:18 PM,finsummary_517881.pdf (3362.51 KB),WATCO Bhubaneswar,2024_WATCO_107557_1,"WATCO (W)-15/2024-25, Dt.20.11.2024","Empanelment of Consulting Firms for preparation of detailed project report for water supply and sewerage Schemes and GIS based asset survey, mapping and management",Technical,Twenty one no technical bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Guru Charan Das,18-Jan-2025 09:22 AM,,Managing Director,Internal,,Guru Charan Das,18-Jan-2025 09:37 AM,18-Jan-2025 05:00 PM,techsummary_517881.pdf (1286.13 KB),1.0,3rd Corrigendum,Revocation,18-Jan-2025 09:00 AM,Proceeding.pdf ,1270.8,Technical Opening,AOC
,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DPR",,,,,,,,,,,,,,,,2.0,Corrigendum,Other,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,2681373.0,Shah Technical Consultants Pvt. Ltd.,INR,0.48,2,2695354,Choice Consultancy Services Private Limited,18-Dec-2024 04:30 PM,Rejected-Technical,Technically disqualified,18-Jan-2025 09:37 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3.0,2694675.0,Samarth Infra Tech Services Ptv. Ltd.,INR,0.48,3,2694811,Decccan Technical Consultants LLP,18-Dec-2024 04:43 PM,Rejected-Technical,Technically disqualified,18-Jan-2025 09:37 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Formats for submission of Financial proposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4.0,2700381.0,BLG Construction Services P Limited,INR,0.48,4,2668644,Ecometrix Consultants Pvt. Ltd.,18-Dec-2024 03:32 PM,Accepted-AOC,Empanelment,04-Jul-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2694500,Egis India Consulting Engineers Pvt. Ltd.,18-Dec-2024 11:22 AM,Rejected-Technical,Technically disqualified,18-Jan-2025 09:37 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2687621,Envirotech Consultants,18-Dec-2024 12:51 PM,Rejected-Technical,Technically disqualified,18-Jan-2025 09:37 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2698839,EXCELTECH CONSULTANCY AND PROJECTS PRIVATE LIMITED,18-Dec-2024 02:50 PM,Rejected-Finance,Not a lowest bidder,04-Jul-2025 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2702095,InfraEn India Private Limited,18-Dec-2024 02:43 PM,Rejected-Technical,Technically disqualified,18-Jan-2025 09:37 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2690930,mars planning & engineering services pvt ltd,18-Dec-2024 03:31 PM,Rejected-Finance,Not a lowest bidder,04-Jul-2025 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2702527,M/S MS CONSULTANT,18-Dec-2024 04:08 PM,Rejected-Technical,Technically disqualified,18-Jan-2025 09:37 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
