Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No.2,Expected Value,1.0,Unnamed: 3,1.01,Yes,1.02,Yes.1,1.03,Yes.2,2.0,Unnamed: 11,2.01,Yes.3,2.02,Yes.4,2.03,Yes.5,2.04,Yes.6,2.05,Yes.7,2.06,Yes.8,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB-DIVN-JAGATSINGPUR,S.E. JSPR(R B)-06/2024-25,2024_EICCL_106150_9,Yes,National Competitive Bid,Percentage,Works,2.0,Yes,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,rc pan gst,29-Oct-2024 04:00 PM,08-Nov-2024 11:30 AM,29-Oct-2024 04:00 PM,07-Nov-2024 05:00 PM,NA ,NA ,29-Oct-2024 04:00 PM,07-Nov-2024 05:00 PM,26-Dec-2024 11:00 AM,"69,197",Yes,percentage,1.0%,Nil,Nil,1.0,CORIGENDUM,Other,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,jagatsinghpur,jagatsinghpur,Particulars,Mandatory,Legal Documents - [ Technical Evaluation for Legal Documents],Yes,   01.PAN - [ PAN],Yes,   02.GST - [ GSTIN],Yes,   03.RC - [ Registration Certificate],Yes,Schedule - [ Schedules for Technical Evaluation],Yes,   01.Schedule-A - [ Relationship Certificate],Yes,   02.Schedule-D - [ Work Experience],Yes,   03.Schedule-E - [ Litigation],Yes,   04.Schedule-F - [ Affidavit],Yes,   05.Schedule-G - [ Employment of Engineers],Yes,   06.Schedule-H - [ Undertaking],Yes,Construction of paddy procrument centre at Mulugaon under Balikuda Block in the district of Jagatsinghpur for the year 2024 25,Construction of paddy procrument centre at Mulugaon under Balikuda Block in the district of Jagatsinghpur for the year 2024 25,Please refer Tender documents. ,NA ,"69,19,745",Civil Works - Buildings,NA ,Tender,90.0,120.0,jagatsinghpur,754104.0,NA ,NA ,NA ,jagatsinghpur,No ,No,AOC,19-Apr-2025,"INR 5,882,475",120.0,Radhakanta Bhuyan,19-Apr-2025 01:27 PM,paddytarjanga.pdf (1506.00 KB),doc03.04.2025 doc02.07.2025,1.0,2620334.0,ANUPAM SWAIN,INR,"5,882,475",1,2620334,ANUPAM SWAIN,07-Nov-2024 03:39 PM,Accepted-AOC,won,19-Apr-2025 01:27 PM,Finance,SIXTEEN,Radhakanta Bhuyan,26-Dec-2024 01:38 PM,,BOQ Comparative Chart,SE,Internal,sedaoaeeje,Radhakanta Bhuyan,19-Apr-2025 01:19 PM,finsummary_513045.pdf (1506.20 KB),EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB-DIVN-JAGATSINGPUR,2024_EICCL_106150_9,S.E. JSPR(R B)-06/2024-25,Construction of paddy procrument centre at Mulugaon under Balikuda Block in the district of Jagatsinghpur for the year 2024 25,Technical,SEVENTEEN BIDDERS RECEIVED,Radhakanta Bhuyan,13-Dec-2024 12:27 PM,,SE,Internal,SE,Radhakanta Bhuyan,24-Dec-2024 04:01 PM,26-Dec-2024 11:00 AM,techsummary_513045.pdf (1089.69 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2626998,BIKASH RANJAN MOHANTY,07-Nov-2024 09:26 AM,Rejected-Finance,disqualified,19-Apr-2025 01:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2625409,BISMAY KUMAR MALLA,06-Nov-2024 06:25 PM,Rejected-Finance,disqualified,19-Apr-2025 01:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2626839,JASMINE MALL,07-Nov-2024 08:46 AM,Rejected-Finance,disqualified,19-Apr-2025 01:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2622505,JYOTI RANJAN SWAIN,06-Nov-2024 10:41 AM,Rejected-Finance,disqualified,19-Apr-2025 01:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2623723,M/S. AKHILESH SWAIN,06-Nov-2024 01:23 PM,Rejected-Finance,disqualified,19-Apr-2025 01:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2622930,M/S.BISHNUPRIYA CONSTRUCTION,07-Nov-2024 02:14 PM,Rejected-Finance,disqualified,19-Apr-2025 01:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2604491,M/S SARADA PRASAD NAYAK,01-Nov-2024 07:35 PM,Rejected-Finance,disqualified,19-Apr-2025 01:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2615171,MUKTI PRASAD PARIDA,04-Nov-2024 06:14 PM,Rejected-Technical,DISQUALIFIED,24-Dec-2024 04:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2627348,NILESH MOHANTY,07-Nov-2024 11:03 AM,Rejected-Finance,disqualified,19-Apr-2025 01:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
