object_id,Others_tenders_awarded_value,timeperiod
21-375-03443,1983261.0,2021_04
21-379-03434,3832660.0,2021_04
21-382-03395,18761079.0,2021_04
21-382-03400,799723.674,2021_04
21-383-03355,674933.0,2021_04
21-386-03464,14168042.88,2021_04
21-387-03541,109236983.0,2021_04
21-392-03570,1047329.0,2021_04
21-396-03550,426008.0,2021_04
21-372-03566,790808.86,2021_05
21-380-03392,108010554.79,2021_05
21-387-03544,68940151.0,2021_05
21-399-03484,4585361.0,2021_05
21-399-03485,188131.0,2021_05
21-376-03490,112172856.0,2021_06
21-378-03323,2068266.0,2021_06
21-377-03298,155228.0,2021_07
21-378-03323,4621313.0,2021_07
21-399-03483,488368.0,2021_07
21-399-03484,2196408.0,2021_07
21-399-03485,300786.0,2021_07
21-372-03563,1955398.31,2021_08
21-397-03517,510060.51,2021_08
21-376-03491,283690.0,2021_09
21-377-03302,16506797.0,2021_09
21-380-03388,751421.0,2021_09
21-382-03400,375709.0,2021_09
21-392-03570,925000.0,2021_09
21-372-03566,3193014.17,2021_10
21-377-03303,1664806.99,2021_10
21-377-03303,901663.0,2021_11
21-381-03338,1130148.0,2021_11
21-398-03468,1153504.94,2021_11
21-387-03543,871223.67,2021_12
21-397-03517,2682759.19,2021_12
21-370-03319,3347021.0,2022_01
21-381-03340,11287614.0,2022_01
21-384-03278,1378493.0,2022_02
21-391-03329,804415.0,2022_02
21-380-03389,8.94,2022_03
21-381-03334,1236362.0,2022_03
21-381-03339,1504372.61,2022_03
21-389-03362,957021.0,2022_03
21-391-03329,1103901.0,2022_03
21-372-03564,1911794.0,2022_04
21-390-03429,842000.0,2022_04
21-390-03431,1192000.0,2022_04
21-390-03432,1163000.0,2022_04
21-382-03400,2229400.0,2022_05
21-388-03373,199700000.0,2022_05
21-376-03488,5526671.69,2022_06
21-376-03495,759066.0,2022_06
21-377-03298,300887.0,2022_06
21-381-03341,7458208.0,2022_06
21-387-03546,2480968.0,2022_06
21-377-03302,2276596.0,2022_07
21-379-03442,754378.0,2022_07
21-381-03341,5374722.0,2022_07
21-377-03300,112715.0,2022_08
21-381-03341,2905271.0,2022_08
21-382-03402,752317.0,2022_08
21-384-03277,7343888.0,2022_08
21-381-03341,752355.0,2022_09
21-393-03285,10069200000.0,2022_09
21-399-03484,15573160.18,2022_09
21-399-03485,10156441.0,2022_09
21-379-03436,3962700000.0,2022_10
21-381-03341,4661418216.0,2022_10
21-386-03460,1157688000.0,2022_10
21-393-03285,6371627503.92,2022_10
21-377-03309,56748934.55,2022_11
21-387-03537,912392405.0,2022_11
21-381-03341,40434957.0,2022_12
21-384-03278,4066834.0,2022_12
21-388-03367,40843584.79,2022_12
21-397-03514,743718.89,2022_12
21-374-03575,1347710.0,2023_01
21-374-03577,2727917.0,2023_01
21-374-03583,1359586.0,2023_01
21-380-03392,1071260.0,2023_01
21-388-03367,1972898.0,2023_01
21-388-03384,608161.0,2023_01
21-388-03367,5828422.0,2023_02
21-395-03409,7891389.0,2023_02
21-377-03298,29937.57,2023_03
21-388-03367,2726230.0,2023_03
21-388-03383,231902992.0,2023_03
21-398-03470,901944.64,2023_03
