object_id,Preparedness Measures_tenders_awarded_value,timeperiod
21-383-03350,2137023.0,2020_06
21-383-03353,1061816.0,2020_06
21-383-03349,890806.0,2020_11
21-383-03351,2224088.0,2020_11
21-383-03353,1081812.0,2020_11
21-383-03356,1069629.0,2020_11
21-374-03588,6764448.59,2021_01
21-383-03349,974569.0,2021_01
21-372-03564,6874714.763,2021_04
21-379-03434,6762860.0,2021_04
21-387-03541,6209036.0,2021_04
21-376-03512,92331786.0,2021_05
21-377-03304,2866231.0,2021_05
21-379-03434,21595348.0,2021_05
21-380-03392,1034771.0,2021_05
21-381-03341,5689724.0,2021_05
21-382-03400,80742275.0,2021_05
21-383-03349,1963109.0,2021_05
21-383-03350,2132194.0,2021_05
21-383-03351,891955.0,2021_05
21-383-03353,914627.0,2021_05
21-384-03278,693748.0,2021_05
21-386-03458,6428029.0,2021_05
21-387-03541,3187424.0,2021_05
21-390-03430,22331878.76,2021_05
21-374-03588,372290.0,2021_06
21-375-03443,7670476.42,2021_06
21-380-03386,3790210.0,2021_06
21-381-03336,2252996.0,2021_06
21-387-03546,2746663.0,2021_06
21-388-03373,1017971.0,2021_06
21-392-03570,2644330.0,2021_06
21-381-03338,12271859.0,2021_07
21-381-03341,71130776.0,2021_07
21-388-03373,14803079.0,2021_07
21-394-03534,1590912.0,2021_07
21-377-03306,1997575.0,2021_08
21-378-03322,433615.0,2021_08
21-379-03434,7558737.0,2021_08
21-381-03338,37573472.0,2021_08
21-383-03350,2141566.0,2021_08
21-383-03351,1336194.0,2021_08
21-383-03352,1081861.0,2021_08
21-378-03322,4489900.0,2021_09
21-381-03338,85899143.17,2021_09
21-383-03353,1070805.0,2021_09
21-388-03369,29164668.0,2021_09
21-397-03517,3275938.0,2021_09
21-377-03303,2723445.0,2021_10
21-383-03350,1069268.0,2021_10
21-383-03351,1063471.0,2021_10
21-383-03353,4246970.0,2021_10
21-384-03279,1072239.0,2021_10
21-388-03369,49257671.0,2021_10
21-388-03364,33599501.0,2021_11
21-377-03303,83854487.0,2021_12
21-393-03293,11619.0,2021_12
21-395-03416,4700.0,2021_12
21-396-03555,37815361.0,2021_12
21-372-03564,8035725.0,2022_01
21-373-03347,7588788.0,2022_01
21-375-03443,478777776.0,2022_01
21-381-03340,52000155.0,2022_01
21-396-03557,134647566.0,2022_01
21-387-03544,43986815.0,2022_02
21-381-03339,1640464.0,2022_03
21-394-03534,55430191.0,2022_03
21-395-03414,46310304.0,2022_03
21-380-03388,99002183.0,2022_04
21-380-03389,54143131.0,2022_04
21-381-03341,44901448.0,2022_04
21-374-03588,13370672.04,2022_05
21-382-03400,5020796.95,2022_05
21-374-03588,9600606.9,2022_07
21-377-03302,7116905.0,2022_07
21-388-03383,24198094.0,2022_07
21-379-03436,41741407.0,2022_08
21-383-03349,1064177.0,2022_08
21-383-03353,1070517.0,2022_08
21-383-03356,1069537.0,2022_08
21-388-03373,73993094.0,2022_10
21-384-03278,2550572.0,2022_11
21-384-03279,3472103.0,2022_11
21-392-03570,3708028.79,2022_11
21-392-03571,750155.79,2022_11
21-375-03443,4174713.0,2022_12
21-388-03364,51914759.94,2022_12
21-388-03373,20790282.0,2022_12
21-388-03381,45965571.35,2022_12
21-388-03383,26949138.99,2022_12
21-377-03303,925763.0,2023_01
21-384-03280,1648983.0,2023_01
21-388-03367,42126336.81,2023_01
21-388-03373,17763239.22,2023_01
21-388-03384,5009700.0,2023_01
21-388-03370,2447230.0,2023_02
21-392-03567,179628843.0,2023_02
21-396-03547,13386471.0,2023_02
21-397-03516,1428793.198,2023_02
21-397-03517,2503099.18,2023_02
21-398-03471,2795219.557,2023_02
21-388-03364,1129686.0,2023_03
21-398-03470,1919338.07,2023_03
21-398-03471,38146.68,2023_03
