Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CE RW I||RWCIRCLE-BARIPADA||RW Division Baripada,28(Online)/RWD/BPD/2023-24,2024_CERWI_101190_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,RC PAN GSTIN Affidavit and other documents as per DTCN,17-Feb-2024 11:00 AM,23-Feb-2024 05:30 PM,17-Feb-2024 11:00 AM,23-Feb-2024 05:00 PM,17-Feb-2024 11:00 AM ,23-Feb-2024 03:00 PM ,17-Feb-2024 11:00 AM,23-Feb-2024 05:00 PM,29-Feb-2024 11:50 AM,"75,860",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"S.E.R.W.Division, Baripada","S.E.R.W.Division, Baripada",S/R to Brundagadi-Sridamchandrapur Road,S/R to Brundagadi-Sridamchandrapur Road,Please refer Tender documents. ,NA ,"75,86,000",Civil Works - Roads,NA ,Tender,90.0,30.0,"Baripada, Mayurbhanj",757002.0,NA ,NA ,NA ,"S.E.R.W.Division, Baripada",No ,No,AOC,03-Apr-2024,"INR 6,448,868",30.0,Aswini Kumar Dandapat,03-Apr-2024 06:39 PM,Brundagadi_Sridamchandrapur.pdf (327.00 KB),1,2455750,ABHIJIT MOHAPATRA,23-Feb-2024 12:49 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,Finance,.,Aswini Kumar Dandapat,03-Apr-2024 06:20 PM,finance_493803.pdf,BOQ Comparative Chart,Aswini Kumar Dandapat,Internal,,Aswini Kumar Dandapat,03-Apr-2024 06:33 PM,finsummary_493803.pdf (1030.44 KB),CE RW I||RWCIRCLE-BARIPADA||RW Division Baripada,2024_CERWI_101190_3,28(Online)/RWD/BPD/2023-24,S/R to Brundagadi-Sridamchandrapur Road,Technical,34nos bidders participated.,Dibyamayee Behera,29-Feb-2024 11:25 AM,technical_493803.pdf,Aswini Kumar Dandapat,Internal,,Dibyamayee Behera,29-Feb-2024 11:41 AM,29-Feb-2024 11:50 AM,techsummary_493803.pdf (1457.51 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,2454278,AJIT KUMAR BEHERA,22-Feb-2024 01:13 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2453615,ARPIT ROUT,22-Feb-2024 08:41 AM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2451628,ARUN KUMAR SARGHARIA,20-Feb-2024 08:32 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,2455096,BHABANI PATRI,22-Feb-2024 05:00 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,2456180,BHABANI SHANKAR SETHI,23-Feb-2024 04:10 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,2455904,BIKASH KUMAR SINGH,23-Feb-2024 01:22 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,2455777,BIMAL PRASAD SAMANTARAY,23-Feb-2024 12:58 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,2456039,BISHWARANJAN SALANGI,23-Feb-2024 03:39 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10,2452615,CHAKRADHAR SINGH,21-Feb-2024 02:14 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
