object_id,Repair and Restoration_tenders_awarded_value
21-370-03314,3661289.0
21-370-03319,48382926.832
21-371-03404,2568546.0
21-372-03562,1364415.18
21-372-03564,4319689.9
21-374-03588,8103861.609999999
21-377-03298,3221472.0
21-379-03442,79179902.0
21-380-03388,77299545.0
21-380-03389,25027702.0
21-381-03341,42053990.0
21-386-03459,38576943.0
21-387-03546,4937389.0
21-390-03422,512000.0
21-392-03570,6749818.87
21-393-03285,14867263.0
21-394-03534,26138664.0
21-397-03514,16141189.0
21-397-03516,24327670.0
21-397-03517,8699107.0
21-397-03522,20779878.0
