object_id,Repair and Restoration_tenders_awarded_value
21-374-03574,755464.5
21-374-03588,223539790.0
21-375-03443,27943265.42
21-376-03501,14895627.62
21-377-03298,44569901.0
21-381-03334,6296840.0
21-381-03336,57973179.0
21-381-03339,24340576.0
21-381-03341,378331.0
21-382-03400,80525083.0
21-387-03546,17732202.0
21-388-03373,273399939.06
21-388-03377,6996182.1
21-390-03430,39040802.67
21-391-03329,2464834.3
21-394-03534,2059334.3199999998
21-395-03414,63586079.0
21-397-03514,11569552.0
