object_id,Repair and Restoration_tenders_awarded_value
21-370-03316,25043683.27
21-370-03318,2964191.0
21-372-03566,1073653.348
21-374-03588,46981675.81
21-375-03450,4768208.08
21-376-03492,11385448.41
21-376-03501,9566668.7
21-376-03510,8324031.29
21-377-03298,54324783.0
21-378-03323,6099478.0
21-378-03326,1197068.0
21-381-03336,37240776.0
21-381-03341,41973132.0
21-382-03395,8038405.0
21-382-03396,30905228.0
21-382-03400,8690231.0
21-382-03403,1643442.0
21-383-03349,44663146.0
21-385-03530,321513.0
21-387-03537,2523530.0
21-387-03539,6892225.56
21-388-03364,4178921.0
21-388-03367,89241371.22999999
21-388-03368,20196264.0
21-388-03383,3264119.48
21-389-03360,3728135.0
21-389-03361,1808737.0
21-389-03362,48283991.42
21-390-03429,39437765.0
21-390-03430,6564154.0
21-391-03329,21824175.0
21-391-03330,5897237.0
21-391-03331,5652218.0
21-393-03285,4582323.076
21-393-03295,9950841.618999999
21-395-03415,6580497.302
21-395-03416,4259336.466
21-395-03418,5736260.98
21-396-03557,19494081.06
21-397-03516,107954.0
21-398-03470,3542492.28
21-398-03471,381758.5
