object_id,Repair and Restoration_tenders_awarded_value
21-370-03319,417803.0
21-371-03404,52424668.730000004
21-372-03562,3085469.077
21-374-03580,33873156.93
21-374-03588,2389498.73
21-375-03443,44057730.0
21-376-03501,943031.82
21-376-03512,7009285.1899999995
21-377-03298,85734994.0
21-378-03323,1483290.0
21-381-03340,55146465.0
21-382-03400,902171.0
21-383-03351,4100980.0
21-384-03278,11792148.0
21-386-03462,46178948.0
21-386-03464,15429885.0
21-387-03543,34273460.0
21-387-03544,1698109.0
21-388-03372,13902829.0
21-388-03373,224308377.84
21-393-03293,114023910.0
21-396-03557,19166984.0
21-398-03467,2630122.0
