object_id,Repair and Restoration_tenders_awarded_value
21-370-03318,3908924.0
21-372-03562,69581328.0
21-374-03582,130781.14
21-374-03583,1942315.22
21-376-03499,33280996.0
21-376-03511,10354949.0
21-377-03298,31481322.0
21-377-03303,17791461.0
21-377-03304,70285878.0
21-377-03305,34891101.0
21-377-03306,41983606.0
21-380-03392,2105907.0
21-381-03341,2252956098.0
21-384-03280,1940993.0
21-388-03367,208104357.65
21-388-03373,17264758.0
21-388-03384,29084551.0
21-394-03534,7268836.0
21-395-03409,4016180.97
21-396-03547,3482554.55
21-398-03467,3499595.0
21-398-03471,65119615.73
21-398-03472,4683021.0
