object_id,Repair and Restoration_tenders_awarded_value
21-370-03312,2286062.86
21-370-03313,4645660252.84
21-372-03562,881361.9400000001
21-376-03488,2632758.79
21-377-03300,32956146.0
21-377-03301,331431250.0
21-377-03303,255585785.0
21-377-03308,2020807.0
21-377-03309,23410142.0
21-379-03436,449947.0
21-380-03389,601954.0
21-382-03400,32863817.0
21-384-03277,232324.0
21-387-03543,4641436.0
21-388-03373,1521000000.0
21-390-03427,9405973.66
21-390-03429,3701817.0
21-390-03430,2776416.17
21-390-03431,732431.0
21-393-03285,151915.84
21-395-03413,2379625.0
21-396-03557,21526829.0
