object_id,Repair and Restoration_tenders_awarded_value
21-370-03313,1060150.0
21-372-03566,12830750.0
21-374-03588,32101170.400000002
21-375-03443,7863174.83
21-375-03455,1204205.16
21-376-03488,2248428.0
21-377-03298,7608826.0
21-377-03303,12281249.0
21-377-03306,6893933.0
21-377-03307,58127460.0
21-378-03322,6974760.0
21-378-03323,1314016.0
21-379-03434,28744100.0
21-380-03386,47012171.0
21-380-03389,457603899.0
21-380-03391,32398867.0
21-381-03338,107748515.36
21-382-03400,2947797.71
21-383-03349,292692.0
21-383-03350,3546261.0
21-383-03351,1048446.0
21-383-03356,815755960.0
21-386-03460,1354135.0
21-386-03465,135870126.9
21-388-03369,40225440.23
21-393-03293,424260.0
21-396-03550,12057102.0
21-398-03472,2297737.0
