object_id,Repair and Restoration_tenders_awarded_value
21-370-03313,18838100.24
21-371-03404,5293219.15
21-372-03560,1508473.0
21-372-03563,1028668.15
21-374-03588,9908201.0
21-375-03443,2039744.0
21-376-03488,2290941.0
21-376-03492,12677999.0
21-376-03493,20452982.0
21-376-03498,36534481.0
21-377-03298,24083280.0
21-377-03301,14924970.0
21-377-03306,4735134.0
21-378-03323,1036400.0
21-379-03435,49286107.0
21-379-03440,3251344.0
21-380-03386,24227847.0
21-380-03389,31961501.0
21-381-03336,7953308.0
21-381-03338,251811440.55
21-381-03341,97456088.0
21-382-03400,613967272.0
21-383-03353,89965460.0
21-384-03278,1606318.0
21-386-03460,101585490.82
21-386-03465,4075158.0
21-387-03546,4821142.0
21-388-03369,2679377.0
21-388-03373,29917085.0
21-392-03570,20567791.97
21-393-03288,757939.43
21-394-03534,20056355.0
21-395-03416,6088603.0
21-397-03517,191989.0
21-398-03472,2453213.0
21-399-03484,2552467.0
