Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Odisha State Warehousing Corporation,1054/OSWC/Civil/13/2023-24 dt 07.03.2024,2024_OSWC_102659_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender paper Cost, Bid Security Declaration, PAN, GSTIN, Affidavits and Other documents as per DTCN",15-Mar-2024 02:30 PM,27-Mar-2024 03:00 PM,15-Mar-2024 02:30 PM,26-Mar-2024 05:00 PM,NA ,NA ,15-Mar-2024 02:30 PM,26-Mar-2024 05:00 PM,"30,792",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"7,080",Nil,Nil,No,"Managing Director, OSWC","O/o the Odisha State Warehousing Corporation, Cuttack Road, Bhubaneswar","Construction of C.C road back side of 2500MT godown at SWC, Sakhigopal","Construction of C.C road back side of 2500MT godown at SWC, Sakhigopal",Please refer Tender documents. ,NA ,"30,79,170",Civil Works - Others,NA ,Tender,90.0,120.0,Sakhigopal,751006.0,NA ,NA ,NA ,O/o the Odisha State Warehousing Corporation,No ,No,AOC,1,2486119,AMRUTA PRIYADARSHINI DHAL,26-Mar-2024 12:38 PM,Rejected-AOC,NOT SELECTED IN LOTTERY,28-Aug-2024 05:55 PM,Finance,OPENING,Naba Kishor Mishra,28-Mar-2024 10:25 AM,,BOQ Comparative Chart,Odisha State Warehousing Corporation,2024_OSWC_102659_1,1054/OSWC/Civil/13/2023-24 dt 07.03.2024,"Construction of C.C road back side of 2500MT godown at SWC, Sakhigopal",AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2485512,ANIKET SAMANTARAY,25-Mar-2024 11:28 AM,Rejected-AOC,NOT SELECTED IN LOTTERY,28-Aug-2024 05:55 PM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2485719,BADAJENA CONSTRUCTION,25-Mar-2024 04:03 PM,Accepted-AOC,SELECTED IN LOTTERY,28-Aug-2024 05:55 PM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2482091,BASANTA KUMAR MOHANTY,20-Mar-2024 01:23 PM,Rejected-Technical,INSUFFICIENT DOCUMENTS,28-Aug-2024 04:46 PM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2486136,JYOTIRMAY PATRA,26-Mar-2024 01:56 PM,Rejected-AOC,NOT SELECTED IN LOTTERY,28-Aug-2024 05:55 PM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2484885,M/S . VERACITY,22-Mar-2024 10:56 PM,Rejected-AOC,NOT SELECTED IN LOTTERY,28-Aug-2024 05:55 PM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2485795,SAMARESH CHHOTARAY,25-Mar-2024 06:34 PM,Rejected-AOC,NOT SELECTED IN LOTTERY,28-Aug-2024 05:55 PM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,2485685,SANTOSH KUMAR PANDA,25-Mar-2024 02:45 PM,Rejected-AOC,NOT SELECTED IN LOTTERY,28-Aug-2024 05:55 PM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,2485868,SANTOSH KUMAR SAMANTRAY,25-Mar-2024 07:37 PM,Rejected-AOC,NOT SELECTED IN LOTTERY,28-Aug-2024 05:55 PM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,2483803,SATYAJIT SAMANTARAY,21-Mar-2024 02:04 PM,Rejected-AOC,NOT SELECTED IN LOTTERY,28-Aug-2024 05:55 PM,,,,,,,,,,,AOC
