Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Command Area Development-CAD (DOWR)||Jt. Director Survey and Planning,JDSP-01/2024-25,2024_CADSP_103429_19,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid Regd. Cert, GSTIN, PAN card, NRC, EMD, EMD, affidavit and other Document",02-Jul-2024 11:00 AM,19-Jul-2024 11:00 AM,02-Jul-2024 11:00 AM,18-Jul-2024 05:00 PM,02-Jul-2024 11:00 AM ,10-Jul-2024 05:00 PM ,02-Jul-2024 11:00 AM,18-Jul-2024 05:00 PM,"11,200",Yes,fixed,,Nil,Nil,1.0,first corrigendum,Date,,1.0,ICICI BANK,"6,000",Nil,Nil,No,Deputy Director,"o/o the Joint Director, Survey and Planning, Satyanagar, Bhubaneswar-751007, Odisha","Survey and Planning for CAD and WM in Hajatank MIP of Block-Aska, Gobaraghai, Bankaledi MIP of Block- Bellaguntha, Kupati (D/W) MIP and Podagada (D/W) MIP of Block- Bhanjanagar in Ganjam Dist.",Survey and Planning for Command Area Development and Water Management.,Please refer Tender documents. ,NA ,"11,13,477",Civil Works - Others,NA ,Tender,90.0,120.0,Aska,761126.0,NA ,NA ,NA ,"O/O JD,Survey and Planning,S atyanagar, BBSR",No ,No,AOC,17-Aug-2024,"INR 946,567",120.0,Manoranjan Behera,28-Aug-2024 04:35 PM,Niraj19.pdf (287.00 KB),Through transparent lottery.,1,2513253,ASIAN GEOTECH RESEARCH SERVICES,15-Jul-2024 11:40 AM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 04:35 PM,Finance,Ten(10) nos of bidders have participated,Rajendra Kumar Behera,19-Jul-2024 05:55 PM,,BOQ Comparative Chart,Sri Biswaranjan Sethy JD,Internal,Sri M R Behera DD Sri D K Pujhari EE Sri S K Panda AEE,Manoranjan Behera,01-Aug-2024 07:57 PM,finsummary_502356.pdf (735.94 KB),Command Area Development-CAD (DOWR)||Jt. Director Survey and Planning,2024_CADSP_103429_19,JDSP-01/2024-25,"Survey and Planning for CAD and WM in Hajatank MIP of Block-Aska, Gobaraghai, Bankaledi MIP of Block- Bellaguntha, Kupati (D/W) MIP and Podagada (D/W) MIP of Block- Bhanjanagar in Ganjam Dist.",Sri Biswaranjan Sethy JD,Internal,Sri M R Behera DD Sri D K Pujhari EE Sri S K Panda AEE,Manoranjan Behera,01-Aug-2024 04:13 PM,techsummary_502356.pdf (595.71 KB),AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,2512906,D N CONSULTANT,15-Jul-2024 12:14 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,2512967,M/s M K CONSULTANCY,15-Jul-2024 03:01 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,2513289,NIRAJ BHARAT VANKUDRE,17-Jul-2024 10:53 PM,Accepted-AOC,Through transparent lottery.,28-Aug-2024 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,2512227,"Pioneer, Consulting Engineers & Contractors",11-Jul-2024 06:55 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,2513509,Subudhi Technoengineers Pvt Ltd,18-Jul-2024 02:53 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,2514671,Sujal Associates,18-Jul-2024 01:15 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,2513493,VENKATESHWARA ENTERPRISES,15-Jul-2024 03:50 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,2510387,Visiontek Consultancy Services Pvt. Ltd.,15-Jul-2024 01:15 PM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,2512753,Water Power Consultants india Pvt Ltd,15-Jul-2024 12:06 AM,Rejected-AOC,Through transparent lottery.,28-Aug-2024 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
