object_id,total_tender_awarded_value
21-370-03312,2821949.0
21-370-03313,3064427.619
21-371-03404,33889743.0
21-372-03560,3149120.65
21-372-03566,11123414.76
21-374-03588,4357667.08
21-374-03589,6454797.74
21-375-03443,13863509.42
21-376-03487,32815880.0
21-376-03488,1315789.79
21-376-03490,112172856.0
21-376-03492,2456141.55
21-376-03495,1518969.21
21-376-03501,2456139.91
21-376-03503,2628069.67
21-376-03511,58033266.279999994
21-377-03298,27476854.0
21-377-03302,32283223.0
21-377-03303,12419240.0
21-377-03304,11652278.0
21-377-03305,12945175.0
21-377-03306,22856033.0
21-377-03307,79704749.0
21-377-03308,19406526.0
21-377-03309,14612083.0
21-378-03323,8374219.0
21-379-03435,3519602.0
21-380-03386,3790210.0
21-380-03387,13457135.0
21-380-03389,11315956.0
21-380-03391,8312189.0
21-380-03392,15635763.0
21-381-03336,67848751.0
21-381-03338,7092683.0
21-381-03341,31497151.0
21-382-03400,39962886.97
21-383-03349,9266638.0
21-383-03353,10571695.31
21-386-03460,7082166.0
21-387-03546,6139474.0
21-388-03373,22196475.0
21-388-03383,841352.0
21-389-03362,1852191.31
21-392-03570,2644330.0
21-393-03288,1399449.88
21-393-03295,76584790.55
21-394-03532,7885927.0
21-394-03534,10887055.0
21-397-03517,14171200.0
21-398-03468,2277055.0
21-398-03471,2819999.24
