object_id,total_tender_awarded_value
21-370-03319,33868381.0
21-370-03320,1610678.0
21-374-03588,13370672.04
21-375-03443,1872526.0
21-380-03389,3337271.0
21-382-03400,12316625.95
21-386-03464,1136111.0
21-388-03373,273434330.0
21-390-03422,5288000.0
21-390-03424,2277037.95
21-390-03428,6610000.0
21-390-03429,8617000.0
21-390-03430,6805000.0
21-390-03431,3916000.0
21-390-03432,1588000.0
21-390-03433,1311000.0
21-392-03570,18359200.0
21-396-03550,4419999.0
21-396-03553,35171048.77
