object_id,total_tender_awarded_value
21-371-03407,4933333.0
21-372-03562,46301126.03
21-375-03443,4174713.0
21-375-03445,531181.0
21-376-03488,3208056.0
21-376-03498,8645024.0
21-377-03302,87299261.61
21-377-03303,36391004.0
21-377-03308,3674592.0
21-381-03341,673499778.46
21-382-03400,126200240.0
21-384-03278,66904438.0
21-386-03460,35045117.0
21-388-03364,135642672.94
21-388-03367,40843584.79
21-388-03373,204367498.70999998
21-388-03381,196465170.23000002
21-388-03383,129413082.36999999
21-388-03384,60270675.0
21-389-03361,35994400.47
21-391-03329,30090453.0
21-391-03330,18320905.0
21-391-03331,10665860.0
21-392-03567,21345666.0
21-393-03285,1748562.942
21-396-03547,5462720.56
21-396-03557,6130937.85
21-397-03514,743718.89
21-398-03474,19345479.0
21-399-03483,20614509.0
