Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Odisha University of Technology and Research,OUTR/Security/2024-25/01,2024_OUTR_103996_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid Bid-I for Providing Security Service at OUTR,31-Jul-2024 05:00 PM,23-Aug-2024 11:00 AM,31-Jul-2024 06:00 PM,22-Aug-2024 06:00 PM,07-Aug-2024 11:00 AM ,08-Aug-2024 05:00 PM ,10-Aug-2024 09:00 AM,22-Aug-2024 06:00 PM,24-Sep-2024 09:00 AM,"4,50,000",Yes,fixed,,OUTR,Bhubaneswar,1.0,DD - Demand Draft,"5,000",OUTR,Bhubaneswar,Yes,Registrar,"Registrar, OUTR, Ghatikia, Bhubaneswar, Odisha","OUTR inviting e-Tender for hiring the security services (Security Guards/ Security Supervisors) for its Academic Building, Residential Campus, Hostel area of OUTR, Bhubaneswar",The Service Provider shall provide security services by deploying adequately trained and experienced mentally physically sound dedicated and well disciplined Security guard and Supervisor,As per the Tender document ,Not Applicable ,,Human Resources Supply,NA ,Tender,90.0,15.0,OUTR BHUBANESWAR,751029.0,OUTR CAMPUS ,"Odisha University of Technology and Research, Technocampus, Ghatikia, Bhubaneswar ",09-Aug-2024 11:30 AM ,Through etender portal at OUTR campus,No ,No,AOC,28-Sep-2024,"INR 1,400,000",7.0,Renuprava Nayak,25-Sep-2024 05:07 PM,AOCsecurity.pdf (79.00 KB),Contract value indicated is approximate. It will vary depending on person engaged. Work order will be issued once the agreement is signed. The agreement will be signed by 30th of this month.,1.0,2530017.0,SAINIK INTELLIGENCE AND SECURITY PVT LTD,INR,"1,400,000",1,2532696,ABHIRAM CARETAKING AND EXPERT SERVICES,22-Aug-2024 05:15 PM,Rejected-Finance,Not considered as per terms conditions of the Tender,25-Sep-2024 01:49 PM,Finance,"All the BOQ Submitted were opened on 24-09-2024 at 10AM in the purchase section in presence of Registrar, COF, Prof R.K. Jena and submitted for offline evaluation.",RANJAN KUMAR JENA,25-Sep-2024 10:02 AM,,BOQ Comparative Chart,Ranjan Kumar Jena,Internal,"Ulash Kumar Rout, Abhimanyue Mohapatra, Renuprava Nayak, Manmath Chandra Jena",Manmath Chandra Jena,25-Sep-2024 01:49 PM,finsummary_503996.pdf (589.25 KB),Odisha University of Technology and Research,2024_OUTR_103996_1,OUTR/Security/2024-25/01,"OUTR inviting e-Tender for hiring the security services (Security Guards/ Security Supervisors) for its Academic Building, Residential Campus, Hostel area of OUTR, Bhubaneswar",Technical,The bids were decrypted on 23-08-2023 and accepted,RANJAN KUMAR JENA,23-Sep-2024 12:06 PM,technical_503996.pdf,Ranjan Kumar Jena,Internal,1 Manmath Jena COF 2 Ulash Kumar Rout PIC Purcjhase 3 Abhimanue Mohapatra PIC Security,NEELAKANTHA GURU,23-Sep-2024 12:22 PM,24-Sep-2024 09:00 AM,techsummary_503996.pdf (260.06 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid Bid-II in the form of BoQ,,,,,,,,,,,,,,,,2.0,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2532029,FIRST MAN MANAGEMENT SERVICES PRIVATE LIMITED,22-Aug-2024 05:50 PM,Rejected-AOC,Not awarded.,25-Sep-2024 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2533621,HRD COMMERCIAL AND INDUSTRIAL SECURITY FORCE PVT LTD.,22-Aug-2024 05:45 PM,Rejected-Technical,Disqualified due to not meeting one of minimum eligibility criteria as number of project completed in last three financial years,23-Sep-2024 12:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2532270,Industrial Security and Allied Services Private Limited,20-Aug-2024 07:12 PM,Rejected-Finance,Not considered as per terms conditions of the Tender,25-Sep-2024 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2533620,L&K Services Private Limited,22-Aug-2024 05:49 PM,Rejected-AOC,Not awarded.,25-Sep-2024 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2531561,M/S CARE SECURITY AND ALLIED SERVICES,22-Aug-2024 03:34 PM,Rejected-Finance,Not considered as per terms conditions of the Tender,25-Sep-2024 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2532586,NEWMARK INDUSTRIAL SECURITY AND SOLUTIONS PRIVATE LIMITED,21-Aug-2024 12:27 PM,Rejected-Technical,Not qulifying as per the minimum mark required in technical evaluation. not scored above 42.,23-Sep-2024 12:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2533312,NIRAKAR SECURITY AND CONSULTANCY SERVICES PVT. LTD.,22-Aug-2024 12:49 PM,Rejected-Finance,Not considered as per terms conditions of the Tender,25-Sep-2024 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2532263,OM SARALA SECURITY SERVICES PVT.LTD,21-Aug-2024 04:16 PM,Rejected-Finance,Not considered as per terms conditions of the Tender,25-Sep-2024 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2532144,PAYIK SENTINELS PRIVATE LIMITED,20-Aug-2024 05:08 PM,Rejected-Finance,Not considered as per terms conditions of the Tender,25-Sep-2024 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
