Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
CE RW I||RW-CIRCLE-SUNDARGARH,RWCCESNG-07 OF 2024-25,2024_CERWI_104299_42,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Registration certificate,GSTIN,PAN,Affidavits etc",23-Aug-2024 09:00 AM,09-Sep-2024 11:00 AM,23-Aug-2024 09:00 AM,07-Sep-2024 05:00 PM,23-Aug-2024 09:00 AM ,05-Sep-2024 05:00 PM ,23-Aug-2024 09:00 AM,07-Sep-2024 05:00 PM,04-Dec-2024 11:00 AM,"2,49,625",Yes,percentage,1.0%,Nil,Nil,1.0,Date corrigendum,Date,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"C.C.E.,R.W. Circle ,Sundargarh","Office of the C.C.E.,R.W. Circle ,Sundargarh",Construction of new 60 bedded SSD(PSH) hostel at Duruboga of Hemgir block in the district of Sundargarh for the year 2023-24.,Construction of new 60 bedded SSD(PSH) hostel at Duruboga of Hemgir block in the district of Sundargarh for the year 2023-24.,Please refer Tender documents. ,NA ,"2,49,62,529",Civil Works - Buildings,NA ,Tender,90.0,270.0,Sundargarh,770020.0,NA ,NA ,NA ,"Office of the C.C.E.,R.W. Circle ,Sundargarh",No ,No,AOC,07-Feb-2025,"INR 24,962,528.69",270.0,Kishore Chandra Khatua,07-Feb-2025 05:08 PM,338.pdf (363.00 KB),1.0,2542178.0,VISHAL AGRAWAL,INR,"21,220,645.64",1,2542618,AMARESH GAYA,07-Sep-2024 04:12 PM,Rejected-Finance,Not Qualified,07-Feb-2025 05:03 PM,Finance,Fifteen nos of bidder only.,Biswanath Sethy,04-Dec-2024 12:16 PM,finance_505340.pdf,BOQ Comparative Chart,K.C.Khatua,Internal,,Kishore Chandra Khatua,07-Feb-2025 05:03 PM,finsummary_505340.pdf (25.96 KB),CE RW I||RW-CIRCLE-SUNDARGARH,2024_CERWI_104299_42,RWCCESNG-07 OF 2024-25,Construction of new 60 bedded SSD(PSH) hostel at Duruboga of Hemgir block in the district of Sundargarh for the year 2023-24.,Technical,Fifteen nos of bidder Only.,Biswanath Sethy,03-Dec-2024 05:09 PM,,B.Sethy,Internal,,Biswanath Sethy,03-Dec-2024 05:18 PM,04-Dec-2024 11:00 AM,techsummary_505340.pdf (285.17 KB),1.0,Tender revocation.,Tender revocation.,03-Dec-2024 01:46 PM,1.pdf ,587.61,Technical Opening,AOC
,,,,,,,,,,,,,,,,.pdf,"Annual turnover, work experience, machinaries and other documents as per DTCN.",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2541386,ANIL KUMAR PUJARI,05-Sep-2024 06:28 PM,Rejected-Finance,Not Qualified,07-Feb-2025 05:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2539283,BHAWANI SANKAR DHAR,02-Sep-2024 11:14 AM,Rejected-Finance,Not Qualified,07-Feb-2025 05:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2542645,BIKASH RANJAN PATTANAIK,07-Sep-2024 04:34 PM,Rejected-Finance,Not Qualified,07-Feb-2025 05:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2542479,DEEPAK RANJAN DASH,07-Sep-2024 02:41 PM,Rejected-AOC,Unsuccessful bidder,07-Feb-2025 05:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2538314,DIBYA SHANKAR BEHERA,02-Sep-2024 01:14 PM,Rejected-Finance,Not Qualified,07-Feb-2025 05:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2542531,LABA SA,07-Sep-2024 03:06 PM,Rejected-Finance,Not Qualified,07-Feb-2025 05:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2534130,LALIT KUMAR CHOUDHURY,23-Aug-2024 02:09 PM,Rejected-Finance,Not Qualified,07-Feb-2025 05:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2536288,MANOJ KUMAR CHOUDHURY,04-Sep-2024 01:26 PM,Rejected-Finance,Not Qualified,07-Feb-2025 05:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2542096,M/S SHREE VISWAKARMA CONSTRUCTION,07-Sep-2024 10:31 AM,Rejected-Finance,Not Qualified,07-Feb-2025 05:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
